instrument_name,tick_size,taker_commission,settlement_period,settlement_currency,rfq,quote_currency,price_index,min_trade_amount,max_liquidation_commission,max_leverage,maker_commission,kind,is_active,instrument_type,instrument_id,future_type,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,strike,option_type
BTC-7APR23-29000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152315,,1680854400000,1679046840000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,call
BTC-7APR23-29000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152316,,1680854400000,1679046840000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,put
BTC-7APR23-30000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152279,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-7APR23-30000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152280,,1680854400000,1678985594000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-7APR23-31000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152349,,1680854400000,1679252340000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,call
BTC-7APR23-31000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152350,,1680854400000,1679252340000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,put
BTC-7APR23-32000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152351,,1680854400000,1679252340000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-7APR23-32000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152352,,1680854400000,1679252340000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-7APR23-35000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152283,,1680854400000,1678985699000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-7APR23-35000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152284,,1680854400000,1678985699000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-7APR23-40000-C,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152317,,1680854400000,1679047080000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-7APR23-40000-P,0.0005,0.0003,week,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152318,,1680854400000,1679047080000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-FS-7APR23_PERP,0.5,0.0,week,BTC,False,USD,btc_usd,10.0,,,0.0,future_combo,True,reversed,152426,,1680854400000,1679928413000,USD,10.0,,,,BTC,,
BTC-28APR23,2.5,0.0005,month,BTC,False,USD,btc_usd,10.0,0.0075,50.0,0.0,future,True,reversed,151253,reversed,1682668800000,1677225602000,USD,10.0,0.01,200000.0,0.0001,BTC,,
BTC-28APR23-14000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148734,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,call
BTC-28APR23-14000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148735,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,put
BTC-28APR23-16000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148736,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,call
BTC-28APR23-16000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148737,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,put
BTC-28APR23-17000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148802,,1682668800000,1674641520000,USD,1.0,0.0001,25.0,0.00015,BTC,17000.0,call
BTC-28APR23-17000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148803,,1682668800000,1674641520000,USD,1.0,0.0001,25.0,0.00015,BTC,17000.0,put
BTC-28APR23-18000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148738,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,call
BTC-28APR23-18000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148739,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,put
BTC-28APR23-19000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148740,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,19000.0,call
BTC-28APR23-19000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148741,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,19000.0,put
BTC-28APR23-20000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148742,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
BTC-28APR23-20000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148743,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-28APR23-21000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148744,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,21000.0,call
BTC-28APR23-21000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148745,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,21000.0,put
BTC-28APR23-22000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148746,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-28APR23-22000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148747,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-28APR23-23000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148748,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,call
BTC-28APR23-23000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148749,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,put
BTC-28APR23-24000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148750,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-28APR23-24000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148751,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-28APR23-25000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148752,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-28APR23-25000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148753,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-28APR23-26000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148754,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-28APR23-26000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148755,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-28APR23-27000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148756,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,call
BTC-28APR23-27000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148757,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,put
BTC-28APR23-28000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148758,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-28APR23-28000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148759,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
BTC-28APR23-29000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150440,,1682668800000,1676520720000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,call
BTC-28APR23-29000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150441,,1682668800000,1676520720000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,put
BTC-28APR23-30000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148760,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-28APR23-30000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148761,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-28APR23-31000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152339,,1682668800000,1679103840000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,call
BTC-28APR23-31000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152340,,1682668800000,1679103840000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,put
BTC-28APR23-32000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148762,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-28APR23-32000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148763,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-28APR23-34000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150576,,1682668800000,1676576820000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,call
BTC-28APR23-34000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,150577,,1682668800000,1676576820000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,put
BTC-28APR23-35000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148764,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-28APR23-35000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148765,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-28APR23-36000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152346,,1682668800000,1679251320000,USD,1.0,0.0001,25.0,0.00015,BTC,36000.0,call
BTC-28APR23-36000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152347,,1682668800000,1679251320000,USD,1.0,0.0001,25.0,0.00015,BTC,36000.0,put
BTC-28APR23-40000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148766,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-28APR23-40000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148767,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-28APR23-45000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148768,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,45000.0,call
BTC-28APR23-45000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,148769,,1682668800000,1674633602000,USD,1.0,0.0001,25.0,0.00015,BTC,45000.0,put
BTC-STRD-28APR23-28000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152422,,1682668800000,1679646429000,USD,1.0,,,,BTC,,
BTC-26MAY23-14000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151066,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,call
BTC-26MAY23-14000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151067,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,put
BTC-26MAY23-16000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151068,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,call
BTC-26MAY23-16000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151069,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,put
BTC-26MAY23-17000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151808,,1685088000000,1677808680000,USD,1.0,0.0001,25.0,0.00015,BTC,17000.0,call
BTC-26MAY23-17000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151809,,1685088000000,1677808680000,USD,1.0,0.0001,25.0,0.00015,BTC,17000.0,put
BTC-26MAY23-18000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151070,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,call
BTC-26MAY23-18000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151071,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,put
BTC-26MAY23-19000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151072,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,19000.0,call
BTC-26MAY23-19000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151073,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,19000.0,put
BTC-26MAY23-20000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151074,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
BTC-26MAY23-20000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151075,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,put
BTC-26MAY23-21000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151076,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,21000.0,call
BTC-26MAY23-21000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151077,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,21000.0,put
BTC-26MAY23-22000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151078,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,call
BTC-26MAY23-22000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151079,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,22000.0,put
BTC-26MAY23-23000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151080,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,call
BTC-26MAY23-23000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151081,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,23000.0,put
BTC-26MAY23-24000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151082,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,call
BTC-26MAY23-24000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151083,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,24000.0,put
BTC-26MAY23-25000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151084,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,call
BTC-26MAY23-25000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151085,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,25000.0,put
BTC-26MAY23-26000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151086,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,call
BTC-26MAY23-26000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151087,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,26000.0,put
BTC-26MAY23-27000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151088,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,call
BTC-26MAY23-27000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151089,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,27000.0,put
BTC-26MAY23-28000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151090,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,call
BTC-26MAY23-28000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151091,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,28000.0,put
BTC-26MAY23-29000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151092,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,call
BTC-26MAY23-29000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151093,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,29000.0,put
BTC-26MAY23-30000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151094,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,call
BTC-26MAY23-30000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151095,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,30000.0,put
BTC-26MAY23-31000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152319,,1685088000000,1679049960000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,call
BTC-26MAY23-31000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152320,,1685088000000,1679049960000,USD,1.0,0.0001,25.0,0.00015,BTC,31000.0,put
BTC-26MAY23-32000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151096,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,call
BTC-26MAY23-32000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151097,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,32000.0,put
BTC-26MAY23-33000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152357,,1685088000000,1679258580000,USD,1.0,0.0001,25.0,0.00015,BTC,33000.0,call
BTC-26MAY23-33000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152358,,1685088000000,1679258580000,USD,1.0,0.0001,25.0,0.00015,BTC,33000.0,put
BTC-26MAY23-34000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151098,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,call
BTC-26MAY23-34000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151099,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,34000.0,put
BTC-26MAY23-35000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151100,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,call
BTC-26MAY23-35000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151101,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,35000.0,put
BTC-26MAY23-36000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152324,,1685088000000,1679061540000,USD,1.0,0.0001,25.0,0.00015,BTC,36000.0,call
BTC-26MAY23-36000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152325,,1685088000000,1679061540000,USD,1.0,0.0001,25.0,0.00015,BTC,36000.0,put
BTC-26MAY23-38000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152355,,1685088000000,1679258220000,USD,1.0,0.0001,25.0,0.00015,BTC,38000.0,call
BTC-26MAY23-38000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,152356,,1685088000000,1679258220000,USD,1.0,0.0001,25.0,0.00015,BTC,38000.0,put
BTC-26MAY23-40000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151102,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,call
BTC-26MAY23-40000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151103,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,40000.0,put
BTC-26MAY23-45000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151104,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,45000.0,call
BTC-26MAY23-45000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151105,,1685088000000,1677052920000,USD,1.0,0.0001,25.0,0.00015,BTC,45000.0,put
BTC-26MAY23-50000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151116,,1685088000000,1677119760000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,call
BTC-26MAY23-50000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,151117,,1685088000000,1677119760000,USD,1.0,0.0001,25.0,0.00015,BTC,50000.0,put
BTC-CS-26MAY23-16000_18000,0.0001,0.0,month,BTC,False,BTC,btc_usd,0.1,,,0.0,option_combo,True,reversed,152323,,1685088000000,1679056211000,USD,1.0,,,,BTC,,
BTC-30JUN23,2.5,0.0005,month,BTC,False,USD,btc_usd,10.0,0.0075,50.0,0.0,future,True,reversed,130791,reversed,1688112000000,1656057602000,USD,10.0,0.01,200000.0,0.00025,BTC,,
BTC-30JUN23-10000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130649,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,call
BTC-30JUN23-10000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130650,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,10000.0,put
BTC-30JUN23-14000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131388,,1688112000000,1657022520000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,call
BTC-30JUN23-14000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131389,,1688112000000,1657022520000,USD,1.0,0.0001,25.0,0.00015,BTC,14000.0,put
BTC-30JUN23-15000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130651,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,call
BTC-30JUN23-15000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130652,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,15000.0,put
BTC-30JUN23-16000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131289,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,call
BTC-30JUN23-16000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131290,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,16000.0,put
BTC-30JUN23-18000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131291,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,call
BTC-30JUN23-18000-P,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,131292,,1688112000000,1656938712000,USD,1.0,0.0001,25.0,0.00015,BTC,18000.0,put
BTC-30JUN23-20000-C,0.0005,0.0003,month,BTC,False,BTC,btc_usd,0.1,,,0.0003,option,True,reversed,130653,,1688112000000,1655884802000,USD,1.0,0.0001,25.0,0.00015,BTC,20000.0,call
