,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,price_index,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_name,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,base_currency,max_liquidation_commission,max_leverage,future_type
271,0.0005,0.0003,26000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-26000-C,245409,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
272,0.0005,0.0003,26000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-26000-P,245410,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
273,0.0005,0.0003,27000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-27000-C,245411,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
274,0.0005,0.0003,27000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-27000-P,245412,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
275,0.0005,0.0003,28000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-28000-C,245413,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
276,0.0005,0.0003,28000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-28000-P,245414,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
277,0.0005,0.0003,29000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-29000-C,247697,1682668800000,1676520780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
278,0.0005,0.0003,29000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-29000-P,247698,1682668800000,1676520780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
279,0.0005,0.0003,30000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-30000-C,245415,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
280,0.0005,0.0003,30000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-30000-P,245416,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
281,0.0005,0.0003,31000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-31000-C,251376,1682668800000,1679103900000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
282,0.0005,0.0003,31000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-31000-P,251377,1682668800000,1679103900000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
283,0.0005,0.0003,32000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-32000-C,245417,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
284,0.0005,0.0003,32000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-32000-P,245418,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
285,0.0005,0.0003,34000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-34000-C,245419,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
286,0.0005,0.0003,34000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-34000-P,245420,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
287,0.0005,0.0003,35000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-35000-C,249656,1682668800000,1677821580000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
288,0.0005,0.0003,35000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-35000-P,249657,1682668800000,1677821580000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
289,0.0005,0.0003,36000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-36000-C,245421,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
290,0.0005,0.0003,36000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-36000-P,245422,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
291,0.0005,0.0003,38000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-38000-C,245423,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
292,0.0005,0.0003,38000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-38000-P,245424,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
293,0.0005,0.0003,40000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-40000-C,245425,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
294,0.0005,0.0003,40000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-40000-P,245426,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
295,0.0005,0.0003,45000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-45000-C,245427,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
296,0.0005,0.0003,45000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-45000-P,245428,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
297,0.0005,0.0003,50000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-28APR23-50000-C,245429,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
298,0.0005,0.0003,50000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-28APR23-50000-P,245430,1682668800000,1674720060000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
303,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-10000-C,248527,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
304,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-10000-P,248528,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
305,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-12000-C,248529,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
306,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-12000-P,248530,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
307,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-14000-C,248531,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
308,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-14000-P,248532,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
309,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-15000-C,250274,1685088000000,1678401240000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
310,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-15000-P,250275,1685088000000,1678401240000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
311,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-16000-C,248533,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
312,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-16000-P,248534,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
313,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-17000-C,248535,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
314,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-17000-P,248536,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
315,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-18000-C,248537,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
316,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-18000-P,248538,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
317,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-19000-C,248539,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
318,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-19000-P,248540,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
319,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-20000-C,248541,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
320,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-20000-P,248542,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
321,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-21000-C,248543,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
322,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-21000-P,248544,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
323,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-22000-C,248545,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
324,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-22000-P,248546,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
325,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-23000-C,248547,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
326,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-23000-P,248548,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
327,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-24000-C,248549,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
328,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-24000-P,248550,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
329,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-25000-C,248551,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
330,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-25000-P,248552,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
331,0.0005,0.0003,26000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-26000-C,248553,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
332,0.0005,0.0003,26000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-26000-P,248554,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
333,0.0005,0.0003,27000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-27000-C,248555,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
334,0.0005,0.0003,27000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-27000-P,248556,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
335,0.0005,0.0003,28000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-28000-C,248557,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
336,0.0005,0.0003,28000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-28000-P,248558,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
337,0.0005,0.0003,29000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-29000-C,248559,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
338,0.0005,0.0003,29000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-29000-P,248560,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
339,0.0005,0.0003,30000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-30000-C,248561,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
340,0.0005,0.0003,30000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-30000-P,248562,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
341,0.0005,0.0003,31000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-31000-C,251324,1685088000000,1679049840000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
342,0.0005,0.0003,31000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-31000-P,251325,1685088000000,1679049840000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
343,0.0005,0.0003,32000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-32000-C,248563,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
344,0.0005,0.0003,32000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-32000-P,248564,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
345,0.0005,0.0003,33000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-33000-C,251521,1685088000000,1679258280000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
346,0.0005,0.0003,33000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-33000-P,251522,1685088000000,1679258280000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
347,0.0005,0.0003,34000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-34000-C,248565,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
348,0.0005,0.0003,34000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-34000-P,248566,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
349,0.0005,0.0003,35000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-35000-C,250272,1685088000000,1678401120000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
350,0.0005,0.0003,35000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-35000-P,250273,1685088000000,1678401120000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
351,0.0005,0.0003,36000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-36000-C,248567,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
352,0.0005,0.0003,36000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-36000-P,248568,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
353,0.0005,0.0003,38000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-38000-C,248569,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
354,0.0005,0.0003,38000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-38000-P,248570,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
355,0.0005,0.0003,40000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-40000-C,248571,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
356,0.0005,0.0003,40000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-40000-P,248572,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
357,0.0005,0.0003,42000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-42000-C,250937,1685088000000,1678798200000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
358,0.0005,0.0003,42000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-42000-P,250938,1685088000000,1678798200000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
359,0.0005,0.0003,44000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-44000-C,251382,1685088000000,1679105460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
360,0.0005,0.0003,44000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-44000-P,251383,1685088000000,1679105460000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
361,0.0005,0.0003,45000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-45000-C,248573,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
362,0.0005,0.0003,45000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-45000-P,248574,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
363,0.0005,0.0003,50000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-50000-C,248575,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
364,0.0005,0.0003,50000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-50000-P,248576,1685088000000,1677139260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
365,0.0005,0.0003,55000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-26MAY23-55000-C,250951,1685088000000,1678799400000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
366,0.0005,0.0003,55000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-26MAY23-55000-P,250952,1685088000000,1678799400000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
370,0.0005,0.0003,5000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-5000-C,221385,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
371,0.0005,0.0003,5000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-5000-P,221386,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
372,0.0005,0.0003,8000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-8000-C,239262,1688112000000,1668718808000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
373,0.0005,0.0003,8000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-8000-P,239263,1688112000000,1668718808000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
374,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-10000-C,221387,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
375,0.0005,0.0003,10000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-10000-P,221388,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
376,0.0005,0.0003,11000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-11000-C,240004,1688112000000,1669430426000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
377,0.0005,0.0003,11000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-11000-P,240005,1688112000000,1669430426000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
378,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-12000-C,238420,1688112000000,1668019560000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
379,0.0005,0.0003,12000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-12000-P,238421,1688112000000,1668019560000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
380,0.0005,0.0003,13000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-13000-C,222264,1688112000000,1656570780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
381,0.0005,0.0003,13000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-13000-P,222265,1688112000000,1656570780000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
382,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-14000-C,221389,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
383,0.0005,0.0003,14000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-14000-P,221390,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
384,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-15000-C,221391,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
385,0.0005,0.0003,15000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-15000-P,221392,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
386,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-16000-C,221393,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
387,0.0005,0.0003,16000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-16000-P,221394,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
388,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-17000-C,221395,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
389,0.0005,0.0003,17000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-17000-P,221396,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
390,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-18000-C,221397,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
391,0.0005,0.0003,18000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-18000-P,221398,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
392,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-19000-C,221399,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
393,0.0005,0.0003,19000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-19000-P,221400,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
394,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-20000-C,221401,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
395,0.0005,0.0003,20000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-20000-P,221402,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
396,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-21000-C,221403,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
397,0.0005,0.0003,21000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-21000-P,221404,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
398,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-22000-C,221405,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
399,0.0005,0.0003,22000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-22000-P,221406,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
400,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-23000-C,221407,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
401,0.0005,0.0003,23000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-23000-P,221408,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
402,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-24000-C,221409,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
403,0.0005,0.0003,24000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-24000-P,221410,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
404,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,call,0.1,0.0003,option,True,BTC-30JUN23-25000-C,221411,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
405,0.0005,0.0003,25000.0,month,BTC,False,BTC,btc_usd,put,0.1,0.0003,option,True,BTC-30JUN23-25000-P,221412,1688112000000,1655971260000,USD,1.0,0.0001,50.0,0.0003,BTC,,,
